Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating,HighSatisfaction
31,1,120134,1,103.59213625937458,3,0,1,2,1,1,1,0,29.888212993312614,3,1,2,0
61,0,60147,3,66.17067481519535,0,1,2,2,0,1,1,0,9.872375349800592,2,4,4,1
24,1,27970,3,196.3636260144152,3,1,6,1,0,1,1,0,24.228037825379342,2,2,4,1
68,1,82470,3,146.45272938499028,0,0,1,2,0,1,0,1,5.359746295306276,2,4,1,1
44,0,77784,3,137.18851104713676,3,1,7,2,0,0,1,1,30.412095211074018,5,4,2,1
28,1,46146,2,11.44708010049708,0,1,4,0,1,1,0,1,52.80352782376378,5,1,5,0
21,0,68501,3,46.85649538841608,4,0,3,2,0,1,0,0,27.606053811875192,4,5,1,1
42,1,102295,1,81.75651562897325,1,1,8,2,0,0,0,0,48.21798945615952,1,1,5,0
62,0,95252,0,68.187852573149,1,0,6,0,0,0,1,0,34.79934537411741,2,5,1,0
33,1,45795,3,144.57860393253458,1,0,4,0,0,1,0,1,35.349421840818906,5,3,2,1
30,1,69733,1,30.92878402275293,4,2,6,0,1,1,0,0,18.9682402312095,5,5,1,0
50,1,35296,3,127.59106617400111,3,1,4,0,0,0,0,0,23.462179316006,3,3,5,0
34,0,37772,1,141.23893476315675,2,0,4,2,0,0,0,1,47.77061152632037,2,3,4,0
66,1,120990,3,72.8645880332304,0,2,1,2,0,1,1,1,50.19907631453999,3,5,1,1
47,0,84915,3,82.62664374323957,2,0,4,1,1,1,0,0,36.54372442437022,4,1,2,0
56,0,60299,3,77.52249628119871,4,2,1,2,0,0,1,1,19.83409397410555,2,1,5,1
45,0,149856,2,44.51964283363695,3,2,2,1,0,1,0,0,33.25363210973196,5,4,3,0
66,1,146812,2,151.41170305079248,0,2,1,2,1,0,1,0,41.80406928788184,1,1,3,0
25,0,115020,3,122.79930687648312,2,1,3,2,0,0,1,1,47.21775983302744,5,4,5,1
32,0,54527,3,194.8845103751251,4,1,9,0,0,1,1,1,43.19960750266653,5,2,4,1
39,1,145371,1,116.54774592372368,1,1,6,2,1,0,1,0,39.35692215833812,4,4,2,0
30,0,113286,3,93.24411341726828,3,2,9,0,1,1,1,1,8.670381919938613,4,4,4,1
51,0,47925,1,140.51853333045108,3,1,4,1,1,0,0,0,12.809127215550635,1,1,3,0
36,1,145234,1,189.6222389485968,1,1,5,1,0,1,1,1,12.221203389731969,5,5,1,1
36,0,79019,3,161.31027010194128,4,2,6,0,1,1,1,0,34.1436958893122,1,5,4,0
65,1,21013,1,33.052667324732965,2,1,1,1,0,0,1,1,25.648918412901786,4,3,2,0
52,0,35169,0,111.78347325804212,1,2,5,1,0,1,0,0,40.44596006646989,2,5,2,0
60,1,106565,3,197.57813740950488,4,1,3,1,0,0,0,1,30.62340741217388,5,5,4,1
64,1,39097,2,97.29090533691924,0,1,1,2,1,0,1,0,28.226622754531952,4,5,2,1
41,1,101756,2,99.86377756304724,3,2,7,2,0,1,0,0,52.30079705138928,4,1,2,0
36,0,91694,1,94.03506036450229,0,2,2,1,0,0,0,1,37.507118850162726,5,3,4,0
18,0,88711,3,168.29056314968932,3,1,9,2,1,1,0,1,12.75702476072659,1,5,5,1
46,1,127276,3,164.38234696198506,0,0,3,2,0,0,0,1,33.41491345361922,4,5,1,1
65,0,51043,3,187.9768523616427,4,1,1,1,0,1,0,1,57.48473800726117,5,3,4,1
23,1,80653,0,135.03561567563656,4,0,4,2,1,0,1,1,41.94581409278226,4,5,5,1
32,1,121906,3,30.25774224624463,2,1,4,2,0,0,0,0,55.7852503838896,4,5,3,0
67,1,95495,3,188.75893114541825,4,0,9,2,0,1,1,0,59.49877280332748,5,4,2,1
46,1,127276,3,164.38234696198506,0,0,3,2,0,0,0,1,33.41491345361922,4,5,1,1
36,1,139374,3,47.189129602666746,3,1,7,0,1,0,1,0,54.15838010267839,3,1,4,1
54,1,73556,3,115.2968060312857,2,2,2,0,0,0,1,1,25.145158919715914,1,3,2,0
44,0,77784,3,137.18851104713676,3,1,7,2,0,0,1,1,30.412095211074018,5,4,2,1
44,1,67956,3,153.7706146764834,3,0,4,2,0,1,0,0,57.9171810012558,1,5,4,1
68,0,122483,3,67.39045866960191,4,1,6,1,0,1,0,0,17.196392743318963,2,4,3,0
69,1,94601,3,197.35285252487648,1,1,3,1,1,0,0,0,29.873383719318333,1,4,3,0
68,1,112192,3,62.300308674078806,4,2,8,0,0,1,1,1,41.81975087951522,5,5,5,1
67,0,52717,2,72.29703458246388,2,0,8,2,0,0,1,1,4.254176173334551,5,2,4,1
67,0,45759,1,159.6555008329881,0,2,6,1,1,0,0,1,8.914508225699729,5,3,4,0
46,1,127276,3,164.38234696198506,0,0,3,2,0,0,0,1,33.41491345361922,4,5,1,1
41,0,20437,1,96.50257449527564,4,0,2,2,1,0,1,1,9.352367378835345,1,1,1,0
52,1,117372,3,152.77420124096685,4,2,6,0,0,1,1,1,2.541497539615214,1,2,4,1
54,1,85802,3,36.76768544980207,2,1,4,1,0,1,0,1,40.70653053030596,4,4,1,1
65,1,105938,3,122.98955267810727,4,0,9,1,1,0,0,0,4.453891760714228,3,5,1,1
24,1,27970,3,196.3636260144152,3,1,6,1,0,1,1,0,24.228037825379342,2,2,4,1
18,0,88711,3,168.29056314968932,3,1,9,2,1,1,0,1,12.75702476072659,1,5,5,1
51,1,148333,3,171.11949819595057,1,0,4,1,0,1,1,1,39.40216309244307,4,5,4,1
52,0,138749,3,60.4588578361377,1,2,4,2,0,0,1,0,43.35451573768649,5,5,1,1
18,1,101549,3,74.7929028841897,3,1,3,1,0,1,1,1,0.2676916880271918,1,1,2,1
19,1,122435,2,117.01335770070072,2,0,8,1,1,0,0,1,45.28200052685403,3,4,5,0
51,1,148333,3,171.11949819595057,1,0,4,1,0,1,1,1,39.40216309244307,4,5,4,1
60,0,116321,0,74.40938980747987,1,0,4,0,0,0,1,1,13.332045972250445,1,2,3,1
52,1,109245,0,68.72990341597128,2,0,4,2,0,0,1,0,49.317271272928366,2,5,4,1
43,1,139813,3,132.17602953048572,3,1,3,2,0,1,1,0,3.690073451489717,2,2,2,1
46,1,60825,3,61.75276854685941,3,1,4,1,1,0,1,1,13.85899722086208,5,4,2,1
27,0,41450,3,14.67769736278374,1,1,5,2,0,0,0,0,9.87149697609652,1,1,3,0
46,0,78259,3,86.40379933977407,1,0,4,1,0,0,1,1,27.6304887591311,5,1,3,1
27,0,94031,3,137.91738737365029,0,2,2,0,0,0,1,1,1.904982771435535,3,4,1,1
25,1,36708,3,173.10767586974072,0,1,5,0,0,0,0,0,21.62589992415113,2,4,1,0
68,1,38986,1,71.68090139988068,1,0,4,1,0,0,1,1,26.09509531631964,3,3,5,0
67,0,94300,3,76.16677965137659,4,2,8,2,1,1,1,0,15.781573157463413,5,5,4,1
61,0,103362,1,13.019570764641326,3,1,4,1,0,1,1,1,46.206575464605976,5,3,5,0
66,1,125916,1,195.4952072501588,0,2,1,0,0,1,0,0,10.185275851948902,4,5,5,1
64,0,121256,0,87.15500755906237,1,1,2,2,0,0,1,1,52.52621919117751,2,4,5,1
33,1,45795,3,144.57860393253458,1,0,4,0,0,1,0,1,35.349421840818906,5,3,2,1
53,1,74375,0,140.30254091119323,3,2,6,0,0,0,0,1,6.274748337007323,3,3,5,1
36,0,135359,1,40.18669775135804,4,1,5,1,0,0,0,0,49.68000905875122,4,5,3,0
23,1,110100,3,109.89726803693182,4,1,1,1,0,0,0,1,48.82303356093636,3,1,2,0
68,1,102517,2,60.250086548673735,3,1,7,2,1,0,0,0,6.991291838321758,1,5,2,0
29,0,132507,3,135.22463075675626,2,0,8,2,0,0,1,0,25.518501198050178,5,4,5,1
20,0,112421,3,94.60947943642776,4,1,1,2,1,0,0,1,12.8756513143996,3,5,4,1
44,0,62198,1,133.54676723045583,1,1,8,0,1,1,1,1,36.03540213941999,1,4,3,1
46,1,112626,3,163.887318992035,4,0,2,2,1,0,1,1,9.412060949855972,3,2,5,1
59,1,72461,2,153.40154014573056,3,2,3,2,1,0,0,0,21.246883321995085,5,3,2,0
39,1,147882,1,143.95748618552017,0,0,3,1,1,0,1,1,14.632573578283004,2,1,5,0
39,0,105672,3,107.99912356636948,0,0,9,1,0,0,0,1,28.04575955086089,5,5,4,1
20,0,112421,3,94.60947943642776,4,1,1,2,1,0,0,1,12.8756513143996,3,5,4,1
48,1,139175,3,145.90348213083664,3,2,2,2,0,0,0,1,35.731410549736296,1,3,1,0
60,1,43334,1,79.90099557776625,0,1,4,0,1,0,1,1,55.98190250047499,1,3,3,1
51,1,89947,3,189.23895697660265,1,1,6,2,0,1,0,0,7.180355695929272,5,5,5,1
60,0,146855,2,81.83408644965644,4,1,9,1,1,0,1,0,7.523507337301534,5,3,3,0
28,0,57083,3,59.5419667212057,0,2,8,0,1,0,0,0,33.92845537316397,4,3,5,0
42,0,45464,3,28.19637011886315,2,1,3,2,0,0,0,1,19.5635657575252,3,2,5,0
58,0,148438,2,92.59637102402418,2,0,4,2,0,0,0,0,18.720524373492697,4,1,2,0
26,1,141009,3,159.33144494300697,1,2,8,2,0,1,1,1,28.169930440268672,4,1,2,1
46,1,112626,3,163.887318992035,4,0,2,2,1,0,1,1,9.412060949855972,3,2,5,1
18,1,141316,1,118.05071374985204,1,1,5,2,1,0,0,0,50.02342061328852,2,1,3,0
46,1,60825,3,61.75276854685941,3,1,4,1,1,0,1,1,13.85899722086208,5,4,2,1
58,0,128387,1,184.39402633563884,3,2,1,0,0,0,1,0,20.708185531036285,1,1,1,0
59,0,123325,3,63.93923953545973,1,1,4,1,1,1,0,1,2.6735927480409294,3,5,5,1
58,1,117392,1,84.76835014722208,0,0,8,0,0,0,0,0,49.870181022947136,2,5,2,0
25,0,115020,3,122.79930687648312,2,1,3,2,0,0,1,1,47.21775983302744,5,4,5,1
39,0,105672,3,107.99912356636948,0,0,9,1,0,0,0,1,28.04575955086089,5,5,4,1
47,0,50567,0,81.31953942329845,2,2,1,0,0,0,1,1,10.822846793708674,4,1,4,1
25,1,117497,1,124.6264536960268,1,0,6,2,0,0,0,0,18.27731187604964,4,2,3,0
37,1,129956,3,169.79980748113164,2,2,8,2,0,0,1,1,32.84283636908177,5,5,1,1
28,1,21013,1,124.79122356116706,3,2,3,0,1,1,0,0,49.38977483493064,5,2,1,0
36,1,86014,3,111.51378428316372,0,1,4,0,1,0,0,1,42.3568964456351,2,2,2,0
46,0,109006,2,52.20963087162136,3,1,8,0,1,0,0,1,40.04128854732074,3,5,1,0
53,1,38928,0,82.26121556349031,3,1,7,0,1,1,1,1,17.25783469593967,2,2,5,0
25,1,26355,1,69.62698685169653,3,2,2,1,0,0,0,1,42.41705969179284,3,1,2,0
54,0,126716,1,170.14540938305623,4,0,1,0,1,1,0,0,48.38887363368436,1,2,4,0
25,0,27880,3,69.88860000504101,0,0,2,2,1,0,1,0,52.34429971197987,5,1,1,0
66,1,32487,1,53.28071187261856,0,1,1,2,1,0,1,0,14.220371998491682,3,2,4,0
47,1,88700,2,145.28267212337477,1,0,4,1,1,0,0,1,9.446441156600295,2,4,5,0
22,1,121659,3,187.36948283263715,0,0,8,0,0,0,1,1,13.842779240091748,4,3,5,1
23,1,115806,2,97.05566399093466,3,0,9,2,0,1,1,1,31.432155526206515,4,4,3,1
64,1,25500,3,198.489279119201,0,0,8,0,1,1,0,0,52.72098723679412,5,1,1,0
28,1,32355,3,87.75154678840202,1,2,4,1,0,0,1,0,59.42732458588255,5,2,2,0
33,1,59583,3,58.56481017466921,1,0,6,2,1,0,0,1,39.499781042420416,1,3,4,0
64,0,28420,1,100.5750393197362,3,1,1,2,0,1,0,1,15.325780615077756,4,4,1,1
32,0,54527,3,194.8845103751251,4,1,9,0,0,1,1,1,43.19960750266653,5,2,4,1
23,0,77844,3,113.71794874220734,2,0,1,1,1,1,1,0,54.59796891955176,5,4,1,0
42,1,25569,1,120.3901910299124,0,1,3,1,0,0,0,1,54.93378361480987,1,3,3,0
65,1,115473,0,118.8235980382652,4,0,4,0,1,0,0,1,15.98731087103661,2,3,5,0
24,0,21776,3,121.3514869993556,1,0,8,2,0,0,0,0,38.47170978065992,2,1,5,0
59,1,104397,2,75.57806677530372,3,2,5,0,0,1,0,1,2.923408455798242,2,2,4,1
32,0,136145,3,65.75345485089946,3,2,9,1,1,0,0,0,20.78246907239777,4,3,1,0
46,1,128675,1,61.78637701397768,3,1,9,0,1,1,0,0,9.927728913655807,1,1,2,0
48,0,138169,1,192.3863862944592,1,1,5,0,0,0,0,1,40.1067234303811,5,2,2,1
35,0,122302,0,150.23307980385354,4,2,6,0,0,1,0,0,23.24928344539999,5,4,4,1
31,0,102165,2,110.43776733822972,1,1,6,2,0,0,1,0,15.94594752425378,4,2,1,0
31,1,113230,1,161.23680941658296,4,0,4,1,1,0,1,1,50.91130012011234,5,4,4,0
62,0,32640,3,51.90450267237212,4,2,4,1,1,0,0,0,5.048867087682525,5,3,2,0
48,0,32259,3,115.2307139829894,1,2,4,0,1,1,1,1,51.62798958864588,4,2,4,0
57,1,28253,3,95.93705690992311,2,0,6,0,1,0,0,0,54.21689202135904,2,1,2,0
50,1,38986,0,55.96263267190146,3,1,4,2,1,0,0,1,20.46876441544559,4,1,1,0
25,1,66790,2,30.693319056227097,1,1,1,1,0,1,1,1,9.156306775423309,5,1,2,0
51,1,109676,3,172.2121284186738,2,2,2,2,1,0,1,1,15.025111643265484,3,5,1,1
25,1,94123,3,127.01283171620106,0,0,6,2,0,0,1,1,10.206500838040276,4,4,2,1
36,0,105520,3,64.60245731285235,2,0,3,1,0,0,0,0,43.69588398985816,2,5,3,0
28,0,84076,3,18.698951912477547,1,0,8,2,0,1,0,1,35.7450878645019,3,3,3,0
46,1,60825,3,61.75276854685941,3,1,4,1,1,0,1,1,13.85899722086208,5,4,2,1
38,0,60491,3,41.06711929716671,3,2,4,0,1,1,0,1,19.08210909632136,4,1,5,0
33,0,124339,3,78.28989623054906,3,2,2,0,1,0,0,1,51.99130846363711,4,1,5,0
21,0,84564,2,176.50776771022967,3,1,4,2,0,0,0,0,45.74091051544299,1,2,5,0
51,0,49451,1,26.53566776883593,1,2,7,1,0,0,0,0,19.8420910314868,2,1,2,1
36,0,111460,3,101.92778961480172,1,1,2,2,1,0,1,0,31.68283320740743,4,5,4,1
60,1,130223,1,113.44374054519884,3,2,2,1,0,1,1,1,25.11596714107793,5,4,1,1
50,0,98241,3,109.80997679318747,0,2,7,2,0,0,1,1,46.91778463630005,2,4,4,1
48,0,92280,0,76.57834259070319,2,2,7,1,1,0,1,1,46.92265792786026,3,1,1,0
25,0,145582,2,153.63769579420108,1,0,8,0,0,1,0,1,37.82694814325005,5,5,4,0
49,0,29371,1,180.3932781800881,1,2,6,1,1,0,1,1,41.83867263046258,4,5,1,0
51,1,148333,3,171.11949819595057,1,0,4,1,0,1,1,1,39.40216309244307,4,5,4,1
42,1,117221,2,126.86671645088866,0,1,5,0,0,0,0,0,26.749630305799844,5,4,4,0
39,0,81856,1,10.96138508479119,0,0,1,0,0,0,0,1,46.167339537143214,2,4,3,0
38,1,98194,3,60.08616117653544,4,0,4,1,0,0,1,1,11.732632719072182,1,4,3,1
25,0,115020,3,122.79930687648312,2,1,3,2,0,0,1,1,47.21775983302744,5,4,5,1
63,1,35533,2,161.78224322513424,1,2,2,1,0,0,1,1,49.37185458054247,4,2,3,0
45,0,70378,1,44.60916751117071,1,2,9,0,0,0,0,0,2.7720215344789745,3,5,3,0
40,0,135702,3,88.65281100002984,0,0,9,0,1,0,0,1,2.436076712311881,5,1,3,0
35,1,118376,1,153.14847488737627,4,2,4,0,0,0,1,0,15.23986014663569,4,5,2,0
68,0,87140,3,140.8900060528823,1,2,3,0,0,0,1,1,27.00321650083249,3,1,1,0
33,0,37228,3,16.221325887765083,4,0,2,0,1,0,0,1,52.88546792896031,1,5,4,0
40,1,67199,3,12.509853559569924,3,0,2,0,1,0,0,0,48.62787468355047,3,4,1,0
40,1,102658,2,130.002526446739,0,1,6,1,1,0,1,0,18.590325277104576,3,1,1,0
37,0,122112,2,69.36932804782072,0,1,8,0,0,0,0,0,24.86038483053938,2,3,2,0
61,1,59208,3,112.1108033539408,4,1,4,2,0,0,0,0,15.577277633501811,5,5,1,1
20,0,141978,3,85.78040668918052,3,0,3,1,0,0,0,0,55.69684633819238,5,3,5,0
64,1,39097,2,97.29090533691924,0,1,1,2,1,0,1,0,28.226622754531952,4,5,2,1
36,0,74992,1,120.02273711414338,3,2,1,0,0,0,0,1,21.88997188120216,3,3,5,0
66,0,63529,1,104.1947909021734,3,2,8,1,1,1,0,0,8.83355005264687,4,2,4,0
31,1,64382,3,120.99467419360212,1,1,2,2,1,0,0,1,20.6229730357046,5,5,4,0
19,1,44314,0,176.12673062604756,2,2,8,1,1,0,0,1,59.66843089958084,4,5,1,0
64,0,28420,1,100.5750393197362,3,1,1,2,0,1,0,1,15.325780615077756,4,4,1,1
31,0,37407,3,157.79498012102556,3,0,6,1,1,0,0,0,53.09621353085749,1,4,1,0
50,1,119160,3,49.69226098441569,1,0,1,1,1,0,1,0,50.66103905080503,4,1,1,0
56,0,142876,2,136.37568242318196,4,0,8,0,0,0,1,0,57.318244049080064,4,1,3,0
48,0,47019,1,137.96953595223462,0,1,1,1,1,0,0,1,35.304614306306334,4,1,4,0
39,0,105672,3,107.99912356636948,0,0,9,1,0,0,0,1,28.04575955086089,5,5,4,1
41,1,38506,1,156.13058358815852,3,1,2,0,0,0,0,0,17.49933493348158,5,1,3,0
51,1,89971,0,55.49014159111061,3,1,5,1,1,0,0,1,43.345184782383214,3,4,3,0
30,1,54812,3,79.34198651213259,2,0,9,1,0,1,1,1,29.635547308795843,5,3,1,1
39,1,97583,2,124.09763666589603,2,1,1,2,1,0,0,0,46.3865749326132,3,4,5,0
69,1,63966,3,193.4079693494093,0,2,1,1,1,0,0,0,9.304219705782948,3,3,5,0
47,1,103678,2,92.090775226451,3,0,6,2,0,1,0,0,20.13890505167676,3,1,4,1
33,1,116304,2,156.67173066357182,1,2,9,1,0,0,0,0,17.836599573670306,3,5,1,0
37,0,23930,3,21.063003136861447,4,2,6,1,1,1,0,0,31.82099608961547,4,4,2,1
60,1,43334,1,79.90099557776625,0,1,4,0,1,0,1,1,55.98190250047499,1,3,3,1
21,1,42065,2,95.18573821315036,0,0,2,2,0,1,1,1,15.318195445575762,4,2,1,1
59,0,117887,3,190.6646284779587,0,1,4,1,1,1,0,0,55.46210638904709,3,1,1,1
42,1,106711,3,170.20873526214572,3,2,5,2,1,0,0,1,47.71953517187087,1,2,1,0
57,0,99346,3,70.34829667200688,0,0,3,1,0,0,1,1,14.211074158338684,4,2,2,1
24,1,27970,3,196.3636260144152,3,1,6,1,0,1,1,0,24.228037825379342,2,2,4,1
49,1,69311,0,78.8226831281176,1,1,8,2,1,1,1,1,27.89391375517908,2,2,5,1
35,1,102440,3,97.28416134403123,4,2,4,0,1,0,0,1,34.34458888181486,5,2,1,0
67,1,47731,2,58.0696988835766,0,1,2,2,0,1,1,1,6.428324721310165,4,4,1,1
22,0,106195,3,85.91544204393259,4,0,5,2,1,0,1,0,55.88085087381091,4,3,1,0
32,0,102532,3,143.88275467024627,3,1,3,1,0,0,1,1,48.36955559792772,2,4,5,1
41,0,132528,3,164.85225727922943,1,1,2,2,0,0,1,0,20.48668881215928,2,2,5,1
56,0,60299,3,77.52249628119871,4,2,1,2,0,0,1,1,19.83409397410555,2,1,5,1
41,0,144748,3,131.15537507260188,4,1,6,2,0,0,0,1,45.055052542127015,1,5,3,0
22,1,80939,2,160.0137441295166,0,2,4,0,1,0,0,0,25.88195059962413,5,5,4,0
65,1,138824,2,110.75990004240232,3,1,8,2,0,0,1,0,59.17656991942608,4,3,2,0
55,0,20894,2,31.715462689040127,4,1,2,1,1,0,0,0,33.46633374982584,3,3,1,0
33,0,119581,1,121.73341050634112,2,1,3,1,0,1,1,1,15.011897579806703,1,4,1,1
36,0,139577,0,169.23779539028496,0,2,7,2,1,1,0,0,57.05324946891244,3,1,2,0
42,1,89486,3,130.934934052053,3,1,2,1,1,1,1,0,24.373219142969724,2,1,3,1
48,1,29230,2,197.4495946264295,1,0,1,2,1,0,0,1,31.54489057949783,3,3,5,0
28,0,39440,0,46.015127892293954,4,0,1,1,0,1,1,1,2.987387249222353,3,5,4,1
62,1,42102,2,62.20909375983378,1,2,3,1,1,0,0,0,27.39467070805744,2,5,2,0
48,1,114505,2,125.17321260797728,1,2,1,0,1,0,0,1,40.75509813335114,3,1,1,0
46,1,24570,1,143.43494232943772,1,2,1,2,0,0,1,1,23.25326818009944,4,3,5,1
20,1,113518,2,186.92317363786648,0,2,3,0,1,0,0,0,19.37037724576998,5,2,4,0
52,1,44722,1,83.90543889201125,4,1,2,1,0,1,0,0,43.98015816351816,4,4,5,0
61,0,114846,3,136.3962190494152,0,2,1,0,0,0,1,0,4.401234833424821,1,1,4,1
29,1,98984,3,97.44719965202216,4,2,2,0,0,0,0,0,40.69330900769844,1,4,1,0
40,1,96655,2,178.58696459159393,4,0,1,2,0,0,0,1,47.58910845730353,2,1,4,0
38,0,69568,1,33.30163332015273,0,0,6,2,1,0,0,0,29.76079766315948,5,5,1,0
46,0,144655,2,136.8787532095253,1,0,2,1,0,1,1,1,35.89832121764842,5,5,1,1
51,0,49451,1,26.53566776883593,1,2,7,1,0,0,0,0,19.8420910314868,2,1,2,1
58,0,20670,3,106.54098780016876,0,1,7,1,0,0,0,0,46.86417834634448,1,4,4,0
27,1,29233,1,137.4371604065399,0,1,5,1,1,0,1,1,11.570682041096871,5,2,3,0
23,1,131676,3,164.58757609969484,1,2,2,1,1,1,0,1,35.39887749432611,2,3,3,0
33,1,113609,1,47.41528773340109,4,0,8,2,1,1,1,1,39.45867191232583,1,1,1,0
18,1,33560,1,180.9215511141612,1,2,7,0,0,1,1,1,2.746688416056451,2,1,5,0
25,0,138277,1,190.0134680630213,0,2,7,1,1,0,0,1,51.97772381598615,3,5,5,0
52,1,125636,1,70.98893933504735,0,2,2,1,1,1,0,1,22.3137802236697,4,5,4,1
47,1,31938,3,43.849076099752345,3,2,3,0,1,1,1,0,59.7074067773838,2,4,5,1
68,1,82470,3,146.45272938499028,0,0,1,2,0,1,0,1,5.359746295306276,2,4,1,1
63,0,111672,3,43.90707680325642,2,2,1,2,0,0,1,1,30.887367074454936,2,5,4,1
29,1,115079,3,148.63018818327575,0,0,8,1,1,1,0,0,44.38504172359715,4,4,2,1
40,0,59224,2,162.5509015372461,1,0,7,0,1,0,0,1,49.57074116139822,4,4,3,0
28,0,137669,3,51.23810599054555,2,1,8,2,1,0,0,0,57.82709041146665,2,2,2,0
25,0,51223,1,43.59361563983016,4,1,5,1,0,1,0,0,20.80816371243114,1,3,2,0
66,0,75130,2,128.32894508090777,2,1,2,1,0,0,1,0,28.712434106432955,2,2,1,1
38,1,119288,2,199.92421535857147,4,1,1,1,1,0,1,0,59.510085298230685,5,4,1,0
37,0,63111,2,148.73386433415632,0,2,3,1,0,0,1,0,45.56239019980625,1,4,2,0
21,1,79413,3,63.700146177112615,3,2,6,1,0,0,1,0,51.11697715601174,3,1,2,0
62,0,146013,0,134.8259099739942,4,0,6,2,0,0,0,1,25.79610596979041,4,1,4,1
52,1,53917,0,83.86453294725077,1,0,3,0,0,0,1,1,53.472289479458745,2,5,2,0
63,0,111672,3,43.90707680325642,2,2,1,2,0,0,1,1,30.887367074454936,2,5,4,1
66,1,125916,1,195.4952072501588,0,2,1,0,0,1,0,0,10.185275851948902,4,5,5,1
24,1,27970,3,196.3636260144152,3,1,6,1,0,1,1,0,24.228037825379342,2,2,4,1
39,0,105672,3,107.99912356636948,0,0,9,1,0,0,0,1,28.04575955086089,5,5,4,1
42,0,95678,3,85.51928459158029,0,0,9,1,0,1,0,0,55.40597200612843,3,4,1,0
67,0,87167,3,152.1367953967516,1,2,4,2,0,0,1,1,14.722728334475688,5,5,4,1
18,0,72347,2,16.46855353873466,0,1,4,1,1,0,1,0,54.15057910866955,4,4,1,0
25,1,94123,3,127.01283171620106,0,0,6,2,0,0,1,1,10.206500838040276,4,4,2,1
57,1,78589,1,134.48572670074668,3,2,4,0,0,0,1,0,3.2903945278918467,5,5,5,1
64,0,93229,0,172.31768274426017,3,0,9,0,0,0,0,0,35.67017698720009,5,2,2,0
58,1,123271,2,92.41380976638852,1,1,2,0,0,0,0,1,10.86918091504917,2,1,5,0
38,1,64091,3,57.57687035443038,3,2,2,2,1,1,1,1,27.33417665967752,2,3,1,1
37,0,149658,0,24.919682059556408,1,0,9,2,0,1,0,0,7.846623377451114,5,4,5,1
18,1,127069,3,90.89865127929458,1,1,7,0,0,0,1,0,34.946325187323765,2,2,3,0
30,1,39182,0,19.327413767192105,3,1,1,1,0,0,0,1,44.39602459245667,5,2,4,0
27,1,41381,3,152.44996861780493,4,2,1,2,0,0,0,1,16.698340437865237,2,3,1,0
64,1,68238,3,77.13059392465505,2,0,1,0,1,1,0,1,23.252417686959504,2,4,4,1
53,1,74375,0,140.30254091119323,3,2,6,0,0,0,0,1,6.274748337007323,3,3,5,1
65,0,64898,2,83.53692607610644,3,0,8,0,0,0,0,0,5.472133483076549,4,3,2,0
54,1,85802,3,36.76768544980207,2,1,4,1,0,1,0,1,40.70653053030596,4,4,1,1
57,0,133991,3,101.85457011450066,0,2,7,1,1,1,1,0,49.58527466532161,3,5,2,0
36,1,46134,3,117.26780589307036,0,2,8,0,0,1,0,1,41.96876383479308,1,5,4,0
59,1,120681,1,182.4289298714216,1,2,1,2,1,0,1,1,14.469958961030317,3,2,5,1
22,1,123970,1,119.97633956856282,4,2,3,2,1,1,0,0,8.040690053338936,3,1,3,1
26,0,30427,1,13.00218481296463,2,2,3,2,1,1,1,0,44.36187238948166,3,3,4,1
31,1,146678,2,68.24287093843998,4,0,7,2,0,1,1,1,12.017257260242758,2,2,1,0
44,1,136833,2,98.60796083049556,1,2,2,1,0,0,1,0,16.26886944638269,5,2,5,0
46,0,58134,3,165.55319942748747,2,1,4,0,0,1,0,0,26.4365926763152,5,2,1,0
29,0,132507,3,135.22463075675626,2,0,8,2,0,0,1,0,25.518501198050178,5,4,5,1
46,1,42055,2,57.20093873130391,1,0,8,1,1,1,0,1,35.89625746529664,5,3,2,0
28,0,135894,2,172.7751955413261,1,0,8,0,1,0,1,0,58.99201836255528,1,2,3,0
52,1,117372,3,152.77420124096685,4,2,6,0,0,1,1,1,2.541497539615214,1,2,4,1
44,0,77784,3,137.18851104713676,3,1,7,2,0,0,1,1,30.412095211074018,5,4,2,1
59,0,144122,2,98.69265423337234,0,2,6,0,0,0,1,0,2.4765144561068952,5,3,4,0
34,0,112055,2,167.34391002167646,0,2,9,1,0,0,1,0,30.64903673026972,4,3,4,0
31,1,92198,3,193.1186807511954,4,1,4,0,1,1,1,0,37.92817944655497,2,3,1,0
30,1,135575,3,136.3716092239128,3,0,3,1,1,0,0,1,13.641005727590818,4,4,4,1
30,0,113286,3,93.24411341726828,3,2,9,0,1,1,1,1,8.670381919938613,4,4,4,1
62,1,91688,3,104.45467983072508,2,1,1,0,1,1,1,1,47.59745289789018,2,2,4,0
43,1,58774,1,19.9192726952068,4,0,6,0,0,1,0,0,58.56370482821964,1,2,1,0
51,1,109676,3,172.2121284186738,2,2,2,2,1,0,1,1,15.025111643265484,3,5,1,1
54,0,134259,0,121.97615817516036,4,0,8,2,1,1,1,1,9.568050122638038,5,3,3,1
35,1,136005,3,96.8546919842176,2,0,5,2,1,0,0,1,2.310168906525132,3,4,3,1
66,1,125916,1,195.4952072501588,0,2,1,0,0,1,0,0,10.185275851948902,4,5,5,1
